"subject" "activity" "feature" "calculatedmean"
21 "LAYING" "timegravityaccelerometermean-y" 0.599992678
21 "SITTING" "timegravityaccelerometermean-y" 0.0215206708823529
21 "STANDING" "timegravityaccelerometermean-y" -0.346155558876404
21 "WALKING" "timegravityaccelerometermean-y" -0.370984549423077
21 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-y" -0.356673289555556
21 "WALKING_UPSTAIRS" "timegravityaccelerometermean-y" -0.432309617446809
22 "LAYING" "timegravityaccelerometermean-y" 0.632484075694444
22 "SITTING" "timegravityaccelerometermean-y" 0.208553884
22 "STANDING" "timegravityaccelerometermean-y" -0.226418773650794
22 "WALKING" "timegravityaccelerometermean-y" -0.259644937173913
22 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-y" -0.222215179444444
22 "WALKING_UPSTAIRS" "timegravityaccelerometermean-y" -0.33682691
23 "LAYING" "timegravityaccelerometermean-y" 0.438434067361111
23 "SITTING" "timegravityaccelerometermean-y" 0.1217510625
23 "STANDING" "timegravityaccelerometermean-y" -0.117401359697059
23 "WALKING" "timegravityaccelerometermean-y" -0.16176137
23 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-y" -0.110028841648148
23 "WALKING_UPSTAIRS" "timegravityaccelerometermean-y" -0.214481808235294
24 "LAYING" "timegravityaccelerometermean-y" 0.738430699305556
24 "SITTING" "timegravityaccelerometermean-y" 0.182254651955882
24 "STANDING" "timegravityaccelerometermean-y" -0.145201300942029
24 "WALKING" "timegravityaccelerometermean-y" -0.115116241810345
24 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-y" -0.128326710927273
24 "WALKING_UPSTAIRS" "timegravityaccelerometermean-y" -0.237498409152542
25 "LAYING" "timegravityaccelerometermean-y" 0.620658919917808
25 "SITTING" "timegravityaccelerometermean-y" 0.208287142261538
25 "STANDING" "timegravityaccelerometermean-y" -0.159316786486486
25 "WALKING" "timegravityaccelerometermean-y" -0.127315870743243
25 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-y" -0.0724270175862069
25 "WALKING_UPSTAIRS" "timegravityaccelerometermean-y" -0.217641282461538
26 "LAYING" "timegravityaccelerometermean-y" 0.803015011578947
26 "SITTING" "timegravityaccelerometermean-y" 0.223105562025641
26 "STANDING" "timegravityaccelerometermean-y" -0.140315421824324
26 "WALKING" "timegravityaccelerometermean-y" -0.133922185084746
26 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-y" -0.0799003729
26 "WALKING_UPSTAIRS" "timegravityaccelerometermean-y" -0.246169656181818
27 "LAYING" "timegravityaccelerometermean-y" 0.567879494054054
27 "SITTING" "timegravityaccelerometermean-y" 0.212947021371429
27 "STANDING" "timegravityaccelerometermean-y" -0.188504847375
27 "WALKING" "timegravityaccelerometermean-y" -0.187497034561404
27 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-y" -0.166938774772727
27 "WALKING_UPSTAIRS" "timegravityaccelerometermean-y" -0.229278659607843
28 "LAYING" "timegravityaccelerometermean-y" 0.1440732745
28 "SITTING" "timegravityaccelerometermean-y" -0.112596728361111
28 "STANDING" "timegravityaccelerometermean-y" -0.247656166582278
28 "WALKING" "timegravityaccelerometermean-y" -0.229316151481481
28 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-y" -0.235897105217391
28 "WALKING_UPSTAIRS" "timegravityaccelerometermean-y" -0.333223996666667
29 "LAYING" "timegravityaccelerometermean-y" 0.807535373478261
29 "SITTING" "timegravityaccelerometermean-y" 0.1556594569
29 "STANDING" "timegravityaccelerometermean-y" -0.05848715356
29 "WALKING" "timegravityaccelerometermean-y" -0.127318078679245
29 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-y" -0.0760962952291667
29 "WALKING_UPSTAIRS" "timegravityaccelerometermean-y" -0.227120125306122
30 "LAYING" "timegravityaccelerometermean-y" 0.732661247714286
30 "SITTING" "timegravityaccelerometermean-y" 0.114588392624871
30 "STANDING" "timegravityaccelerometermean-y" -0.100296804186441
30 "WALKING" "timegravityaccelerometermean-y" -0.157673823846154
30 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-y" -0.126710371903226
30 "WALKING_UPSTAIRS" "timegravityaccelerometermean-y" -0.226647292153846
1 "LAYING" "timegravityaccelerometermean-z" 0.4458177198
1 "SITTING" "timegravityaccelerometermean-z" 0.332043702765957
1 "STANDING" "timegravityaccelerometermean-z" 0.0134905823226415
1 "WALKING" "timegravityaccelerometermean-z" -0.068102864
1 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.0621199585938775
1 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.075402939754717
2 "LAYING" "timegravityaccelerometermean-z" 0.646834879583333
2 "SITTING" "timegravityaccelerometermean-z" 0.19872676876087
2 "STANDING" "timegravityaccelerometermean-z" 0.129747161222222
2 "WALKING" "timegravityaccelerometermean-z" 0.0847270871186441
2 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.0438890162723404
2 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.195888238891667
3 "LAYING" "timegravityaccelerometermean-z" 0.48870318516129
3 "SITTING" "timegravityaccelerometermean-z" 0.139020582461538
3 "STANDING" "timegravityaccelerometermean-z" 0.024763106752459
3 "WALKING" "timegravityaccelerometermean-z" -0.138107866258621
3 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.102352758040816
3 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.162943955254237
4 "LAYING" "timegravityaccelerometermean-z" 0.341531310555556
4 "SITTING" "timegravityaccelerometermean-z" 0.11012048108
4 "STANDING" "timegravityaccelerometermean-z" 0.166893825946429
4 "WALKING" "timegravityaccelerometermean-z" 0.127764112666667
4 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" 0.148714808888889
4 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" 0.0841675382884615
5 "LAYING" "timegravityaccelerometermean-z" 0.263644691923077
5 "SITTING" "timegravityaccelerometermean-z" 0.143006857611364
5 "STANDING" "timegravityaccelerometermean-z" 0.138638436607143
5 "WALKING" "timegravityaccelerometermean-z" 0.00247623628392857
5 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" 0.0216777910246191
5 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.0232035364248936
6 "LAYING" "timegravityaccelerometermean-z" 0.175867709021053
6 "SITTING" "timegravityaccelerometermean-z" 0.0695219657167273
6 "STANDING" "timegravityaccelerometermean-z" 0.0139193473596491
6 "WALKING" "timegravityaccelerometermean-z" 0.0331888826842105
6 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.00307981704708333
6 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.0184608964392157
7 "LAYING" "timegravityaccelerometermean-z" 0.907537823461538
7 "SITTING" "timegravityaccelerometermean-z" 0.0649636250354167
7 "STANDING" "timegravityaccelerometermean-z" -0.0516573721320755
7 "WALKING" "timegravityaccelerometermean-z" -0.160846924029807
7 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.154935538544681
7 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.403599709607843
8 "LAYING" "timegravityaccelerometermean-z" 0.719831539259259
8 "SITTING" "timegravityaccelerometermean-z" 0.263895185521739
8 "STANDING" "timegravityaccelerometermean-z" -0.0979392024814815
8 "WALKING" "timegravityaccelerometermean-z" -0.186267836962021
8 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.141817934963684
8 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.192306960631707
9 "LAYING" "timegravityaccelerometermean-z" 0.9578730416
9 "SITTING" "timegravityaccelerometermean-z" 0.085263099144
9 "STANDING" "timegravityaccelerometermean-z" 0.00914769235555555
9 "WALKING" "timegravityaccelerometermean-z" -0.115856121080385
9 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.082276174942619
9 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.266009866857143
10 "LAYING" "timegravityaccelerometermean-z" -0.031121624137931
10 "SITTING" "timegravityaccelerometermean-z" 0.20253457287037
10 "STANDING" "timegravityaccelerometermean-z" 0.0346980210431818
10 "WALKING" "timegravityaccelerometermean-z" 0.0549276242264151
10 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" 0.0418715409263158
10 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" 0.0227527702016383
11 "LAYING" "timegravityaccelerometermean-z" 0.112620189964912
11 "SITTING" "timegravityaccelerometermean-z" 0.188531695981132
11 "STANDING" "timegravityaccelerometermean-z" 0.127198423404255
11 "WALKING" "timegravityaccelerometermean-z" 0.134053215101695
11 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" 0.132371684891304
11 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" 0.146633747092593
12 "LAYING" "timegravityaccelerometermean-z" 0.2750431984
12 "SITTING" "timegravityaccelerometermean-z" 0.0885640696078431
12 "STANDING" "timegravityaccelerometermean-z" -0.0395382767304918
12 "WALKING" "timegravityaccelerometermean-z" -0.03608428788
12 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.0561050624630435
12 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.0702503820961538
13 "LAYING" "timegravityaccelerometermean-z" 0.598884988709677
13 "SITTING" "timegravityaccelerometermean-z" 0.0757773858163265
13 "STANDING" "timegravityaccelerometermean-z" -0.0524856614035088
13 "WALKING" "timegravityaccelerometermean-z" -0.131299718666667
13 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.0950820341687234
13 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.207507170584727
14 "LAYING" "timegravityaccelerometermean-z" 0.83656291
14 "SITTING" "timegravityaccelerometermean-z" -0.0945970534814815
14 "STANDING" "timegravityaccelerometermean-z" -0.338174888666667
14 "WALKING" "timegravityaccelerometermean-z" -0.422495268474576
14 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.392555882222222
14 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.49508872037037
15 "LAYING" "timegravityaccelerometermean-z" -0.0369192905555556
15 "SITTING" "timegravityaccelerometermean-z" 0.00281565980440678
15 "STANDING" "timegravityaccelerometermean-z" 0.0645975994528302
15 "WALKING" "timegravityaccelerometermean-z" 0.0757356734814815
15 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" 0.0788822410992857
15 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" 0.0811803405
16 "LAYING" "timegravityaccelerometermean-z" 0.893884468571429
16 "SITTING" "timegravityaccelerometermean-z" 0.0892682200463768
16 "STANDING" "timegravityaccelerometermean-z" -0.166737468166667
16 "WALKING" "timegravityaccelerometermean-z" -0.217351194313725
16 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.225382496382979
16 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.379059698039216
17 "LAYING" "timegravityaccelerometermean-z" 0.722657502112676
17 "SITTING" "timegravityaccelerometermean-z" -0.135803881679687
17 "STANDING" "timegravityaccelerometermean-z" -0.202687757012821
17 "WALKING" "timegravityaccelerometermean-z" -0.190265949622951
17 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.160962985956522
17 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.298171464166667
18 "LAYING" "timegravityaccelerometermean-z" 0.605495317692308
18 "SITTING" "timegravityaccelerometermean-z" 0.161877417894737
18 "STANDING" "timegravityaccelerometermean-z" -0.0485767106575342
18 "WALKING" "timegravityaccelerometermean-z" -0.0609313415892857
18 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.0493636733454545
18 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.106112549189655
19 "LAYING" "timegravityaccelerometermean-z" 0.68762385253012
19 "SITTING" "timegravityaccelerometermean-z" 0.489126594657534
19 "STANDING" "timegravityaccelerometermean-z" 0.130643717849315
19 "WALKING" "timegravityaccelerometermean-z" -0.0898428797307692
19 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.126146868942821
19 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.2210087627
20 "LAYING" "timegravityaccelerometermean-z" 0.477573305
20 "SITTING" "timegravityaccelerometermean-z" 0.151679135228788
20 "STANDING" "timegravityaccelerometermean-z" 0.0708655286023288
20 "WALKING" "timegravityaccelerometermean-z" -0.035130214
20 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.0282591579777778
20 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.130117634791765
21 "LAYING" "timegravityaccelerometermean-z" 0.788251027111111
21 "SITTING" "timegravityaccelerometermean-z" -0.0567766060705882
21 "STANDING" "timegravityaccelerometermean-z" -0.207685689775281
21 "WALKING" "timegravityaccelerometermean-z" -0.220947960192308
21 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.187870253333333
21 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.309735038510638
22 "LAYING" "timegravityaccelerometermean-z" 0.771903907083333
22 "SITTING" "timegravityaccelerometermean-z" 0.315551492322581
22 "STANDING" "timegravityaccelerometermean-z" 0.0323824977714286
22 "WALKING" "timegravityaccelerometermean-z" 0.0233780056086957
22 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" 0.0412987957222222
22 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.0957978990316667
23 "LAYING" "timegravityaccelerometermean-z" 0.918782825277778
23 "SITTING" "timegravityaccelerometermean-z" 0.0630111556279412
23 "STANDING" "timegravityaccelerometermean-z" -0.223631180906765
23 "WALKING" "timegravityaccelerometermean-z" -0.160763360338983
23 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.153671532259259
23 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.35593445
24 "LAYING" "timegravityaccelerometermean-z" 0.683839909722222
24 "SITTING" "timegravityaccelerometermean-z" 0.109559621020588
24 "STANDING" "timegravityaccelerometermean-z" -0.0530585403536232
24 "WALKING" "timegravityaccelerometermean-z" -0.140910029827586
24 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.140123155018182
24 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.227134869152542
25 "LAYING" "timegravityaccelerometermean-z" 0.526353818315068
25 "SITTING" "timegravityaccelerometermean-z" 0.167140956385077
25 "STANDING" "timegravityaccelerometermean-z" 0.201182106486486
25 "WALKING" "timegravityaccelerometermean-z" 0.188416273486486
25 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" 0.21879595837931
25 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" 0.108230986684615
26 "LAYING" "timegravityaccelerometermean-z" 0.614523405921053
26 "SITTING" "timegravityaccelerometermean-z" 0.314387627435897
26 "STANDING" "timegravityaccelerometermean-z" 0.0884142682297297
26 "WALKING" "timegravityaccelerometermean-z" 0.108738699508475
26 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" 0.1539063202
26 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.00199310572363636
27 "LAYING" "timegravityaccelerometermean-z" 0.84539238027027
27 "SITTING" "timegravityaccelerometermean-z" 0.276417431042857
27 "STANDING" "timegravityaccelerometermean-z" -0.00557416876082625
27 "WALKING" "timegravityaccelerometermean-z" -0.126210937305263
27 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.140047614122727
27 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.294642640196078
28 "LAYING" "timegravityaccelerometermean-z" 0.0157570025
28 "SITTING" "timegravityaccelerometermean-z" 0.135402566816667
28 "STANDING" "timegravityaccelerometermean-z" -0.0385830501632911
28 "WALKING" "timegravityaccelerometermean-z" -0.125912861222222
28 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" -0.121477255782609
28 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.265207858431373
29 "LAYING" "timegravityaccelerometermean-z" 0.590452224057971
29 "SITTING" "timegravityaccelerometermean-z" 0.286256063666667
29 "STANDING" "timegravityaccelerometermean-z" 0.0316145849747692
29 "WALKING" "timegravityaccelerometermean-z" 0.0955792142264151
29 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" 0.0919650454166667
29 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" 0.0443786011771429
30 "LAYING" "timegravityaccelerometermean-z" 0.681459210714286
30 "SITTING" "timegravityaccelerometermean-z" 0.34476602
30 "STANDING" "timegravityaccelerometermean-z" 0.0243044362542373
30 "WALKING" "timegravityaccelerometermean-z" -0.00392556384476923
30 "WALKING_DOWNSTAIRS" "timegravityaccelerometermean-z" 0.0288081674653226
30 "WALKING_UPSTAIRS" "timegravityaccelerometermean-z" -0.0221401100714154
1 "LAYING" "timegravityaccelerometerstd-x" -0.8968300184
1 "SITTING" "timegravityaccelerometerstd-x" -0.968457145744681
1 "STANDING" "timegravityaccelerometerstd-x" -0.99376298509434
1 "WALKING" "timegravityaccelerometerstd-x" -0.976609642526316
1 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.950559811632653
1 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.956367027924528
2 "LAYING" "timegravityaccelerometerstd-x" -0.959014441458333
2 "SITTING" "timegravityaccelerometerstd-x" -0.979988760869565
2 "STANDING" "timegravityaccelerometerstd-x" -0.986685818703704
2 "WALKING" "timegravityaccelerometerstd-x" -0.972693201355932
2 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.940361759574468
2 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.934407739791667
3 "LAYING" "timegravityaccelerometerstd-x" -0.982512193064516
3 "SITTING" "timegravityaccelerometerstd-x" -0.957324457884615
3 "STANDING" "timegravityaccelerometerstd-x" -0.982020428032787
3 "WALKING" "timegravityaccelerometerstd-x" -0.97777159137931
3 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.950061129591837
3 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.944040819322034
4 "LAYING" "timegravityaccelerometerstd-x" -0.921199965925926
4 "SITTING" "timegravityaccelerometerstd-x" -0.9814052948
4 "STANDING" "timegravityaccelerometerstd-x" -0.972908355892857
4 "WALKING" "timegravityaccelerometerstd-x" -0.983826494833333
4 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.955258881333333
4 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.958495235576923
5 "LAYING" "timegravityaccelerometerstd-x" -0.945695336153846
5 "SITTING" "timegravityaccelerometerstd-x" -0.983137541590909
5 "STANDING" "timegravityaccelerometerstd-x" -0.974088206071429
5 "WALKING" "timegravityaccelerometerstd-x" -0.979348381428571
5 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.950490938510638
5 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.95357996893617
6 "LAYING" "timegravityaccelerometerstd-x" -0.887746310350877
6 "SITTING" "timegravityaccelerometerstd-x" -0.988872369272727
6 "STANDING" "timegravityaccelerometerstd-x" -0.985583066842105
6 "WALKING" "timegravityaccelerometerstd-x" -0.977779896491228
6 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.9544062675
6 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.959399425098039
7 "LAYING" "timegravityaccelerometerstd-x" -0.914221270096154
7 "SITTING" "timegravityaccelerometerstd-x" -0.957082433333333
7 "STANDING" "timegravityaccelerometerstd-x" -0.987917503962264
7 "WALKING" "timegravityaccelerometerstd-x" -0.979851271403509
7 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.964875962978723
7 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.932823053333333
8 "LAYING" "timegravityaccelerometerstd-x" -0.918873192333333
8 "SITTING" "timegravityaccelerometerstd-x" -0.966757967173913
8 "STANDING" "timegravityaccelerometerstd-x" -0.987690217222222
8 "WALKING" "timegravityaccelerometerstd-x" -0.974752050208333
8 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.945766561578947
8 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.926673287804878
9 "LAYING" "timegravityaccelerometerstd-x" -0.9218210626
9 "SITTING" "timegravityaccelerometerstd-x" -0.9552804062
9 "STANDING" "timegravityaccelerometerstd-x" -0.989103160444444
9 "WALKING" "timegravityaccelerometerstd-x" -0.980971973653846
9 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.952141220714286
9 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.954383557142857
10 "LAYING" "timegravityaccelerometerstd-x" -0.954531941896552
10 "SITTING" "timegravityaccelerometerstd-x" -0.973128354074074
10 "STANDING" "timegravityaccelerometerstd-x" -0.991259485
10 "WALKING" "timegravityaccelerometerstd-x" -0.974435158113208
10 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.939267613157895
10 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.959216072340425
11 "LAYING" "timegravityaccelerometerstd-x" -0.97956560245614
11 "SITTING" "timegravityaccelerometerstd-x" -0.988069341132075
11 "STANDING" "timegravityaccelerometerstd-x" -0.994529398085106
11 "WALKING" "timegravityaccelerometerstd-x" -0.98110101440678
11 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.954497498695652
11 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.953463105740741
12 "LAYING" "timegravityaccelerometerstd-x" -0.936458309333333
12 "SITTING" "timegravityaccelerometerstd-x" -0.985203642352941
12 "STANDING" "timegravityaccelerometerstd-x" -0.985314210491803
12 "WALKING" "timegravityaccelerometerstd-x" -0.97911312
12 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.959504017391304
12 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.960246289807692
13 "LAYING" "timegravityaccelerometerstd-x" -0.957875244677419
13 "SITTING" "timegravityaccelerometerstd-x" -0.981379112653061
13 "STANDING" "timegravityaccelerometerstd-x" -0.992232401754386
13 "WALKING" "timegravityaccelerometerstd-x" -0.97254492245614
13 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.952643084042553
13 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.946441502363636
14 "LAYING" "timegravityaccelerometerstd-x" -0.862136937254902
14 "SITTING" "timegravityaccelerometerstd-x" -0.976280399444444
14 "STANDING" "timegravityaccelerometerstd-x" -0.972005366333333
14 "WALKING" "timegravityaccelerometerstd-x" -0.974816884237288
14 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.919098794
14 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.928523640925926
15 "LAYING" "timegravityaccelerometerstd-x" -0.961509742916667
15 "SITTING" "timegravityaccelerometerstd-x" -0.982620883728814
15 "STANDING" "timegravityaccelerometerstd-x" -0.988432084716981
15 "WALKING" "timegravityaccelerometerstd-x" -0.978397287962963
15 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.942806478333333
15 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.952562395625
16 "LAYING" "timegravityaccelerometerstd-x" -0.963761977857143
16 "SITTING" "timegravityaccelerometerstd-x" -0.980158243333333
16 "STANDING" "timegravityaccelerometerstd-x" -0.985359689871795
16 "WALKING" "timegravityaccelerometerstd-x" -0.982469595490196
16 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.957785118085106
16 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.948413552745098
17 "LAYING" "timegravityaccelerometerstd-x" -0.961063222394366
17 "SITTING" "timegravityaccelerometerstd-x" -0.99019661703125
17 "STANDING" "timegravityaccelerometerstd-x" -0.985751365769231
17 "WALKING" "timegravityaccelerometerstd-x" -0.980983351639344
17 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.950026242173913
17 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.949460372291667
18 "LAYING" "timegravityaccelerometerstd-x" -0.982715987538462
18 "SITTING" "timegravityaccelerometerstd-x" -0.994043771403509
18 "STANDING" "timegravityaccelerometerstd-x" -0.994270075205479
18 "WALKING" "timegravityaccelerometerstd-x" -0.983010882678571
18 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.960404874545455
18 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.961738807068966
19 "LAYING" "timegravityaccelerometerstd-x" -0.958959611084337
19 "SITTING" "timegravityaccelerometerstd-x" -0.969355010136986
19 "STANDING" "timegravityaccelerometerstd-x" -0.992411542465753
19 "WALKING" "timegravityaccelerometerstd-x" -0.9698614625
19 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.899726139487179
19 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.916495992
20 "LAYING" "timegravityaccelerometerstd-x" -0.928674215147059
20 "SITTING" "timegravityaccelerometerstd-x" -0.985829034393939
20 "STANDING" "timegravityaccelerometerstd-x" -0.981916942054795
20 "WALKING" "timegravityaccelerometerstd-x" -0.970327266470588
20 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.940458075111111
20 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.931405014313725
21 "LAYING" "timegravityaccelerometerstd-x" -0.945905270555556
21 "SITTING" "timegravityaccelerometerstd-x" -0.992936404470588
21 "STANDING" "timegravityaccelerometerstd-x" -0.982906668876405
21 "WALKING" "timegravityaccelerometerstd-x" -0.969576355384615
21 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.940194827777778
21 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.940911635531915
22 "LAYING" "timegravityaccelerometerstd-x" -0.928781249027778
22 "SITTING" "timegravityaccelerometerstd-x" -0.972009988709677
22 "STANDING" "timegravityaccelerometerstd-x" -0.992827298253968
22 "WALKING" "timegravityaccelerometerstd-x" -0.969643448043478
22 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.941242334722222
22 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.94063384047619
23 "LAYING" "timegravityaccelerometerstd-x" -0.947948758194444
23 "SITTING" "timegravityaccelerometerstd-x" -0.984536722205882
23 "STANDING" "timegravityaccelerometerstd-x" -0.984610385
23 "WALKING" "timegravityaccelerometerstd-x" -0.977230903898305
23 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.950790837407407
23 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.933344481568627
24 "LAYING" "timegravityaccelerometerstd-x" -0.960412164305556
24 "SITTING" "timegravityaccelerometerstd-x" -0.989660149852941
24 "STANDING" "timegravityaccelerometerstd-x" -0.992197591884058
24 "WALKING" "timegravityaccelerometerstd-x" -0.983132400344828
24 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.961845327454545
24 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.962190567457627
25 "LAYING" "timegravityaccelerometerstd-x" -0.829554947808219
25 "SITTING" "timegravityaccelerometerstd-x" -0.988879980615385
25 "STANDING" "timegravityaccelerometerstd-x" -0.993148267702703
25 "WALKING" "timegravityaccelerometerstd-x" -0.979499263243243
25 "WALKING_DOWNSTAIRS" "timegravityaccelerometerstd-x" -0.964470066724138
25 "WALKING_UPSTAIRS" "timegravityaccelerometerstd-x" -0.950878450307692
26 "LAYING" "timegravityaccelerometerstd-x" -0.944472488552632
